# OpenTelemetry Metrics report: .csv, 4 fields: 
# <metric name>, <period start, nanoseconds>, <period end, nanoseconds>, <metric value>
# See CsvMetricsExporter for details.
# 
# NAME, PERIOD_START_NANOS, PERIOD_END_NANOS, VALUE
FilePageCacheLockFree.totalPagesReadMs,1718279696231000000,1718279713898000000,0
FilePageCacheLockFree.totalPagesAllocated,1718279696231000000,1718279713898000000,0
FilePageCache.capacityInBytes,1718279696231000000,1718279713898000000,503316478
FilePageCacheLockFree.totalPagesReclaimed,1718279696231000000,1718279713898000000,0
FilePageCacheLockFree.totalPagesRequestsMs,1718279696231000000,1718279713898000000,0
DirectByteBufferAllocator.totalSizeOfBuffersAllocatedInBytes,1718279696231000000,1718279713898000000,41959424
FilePageCacheLockFree.totalHeapBytesAllocated,1718279696231000000,1718279713898000000,0
FileChannelInterruptsRetryer.totalRetriedAttempts,1718279696231000000,1718279713898000000,0
FilePageCacheLockFree.totalHeapBytesReclaimed,1718279696231000000,1718279713898000000,0
FilePageCache.pageLoads,1718279696231000000,1718279713898000000,1
FilePageCacheLockFree.totalPagesRequested,1718279696231000000,1718279713898000000,0
StorageLockContext.competingThreads.90P,1718279696231000000,1718279713898000000,0
FilePageCacheLockFree.totalBytesRequested,1718279696231000000,1718279713898000000,0
StorageLockContext.competingThreads.avg,1718279696231000000,1718279713898000000,0.0
FilePageCache.disposedBuffers,1718279696231000000,1718279713898000000,174
FilePageCacheLockFree.totalPagesHandedOver,1718279696231000000,1718279713898000000,0
FilePageCacheLockFree.housekeeperTurnsDone,1718279696231000000,1718279713898000000,0
FilePageCache.totalPageLoadsUs,1718279696231000000,1718279713898000000,363
FilePageCacheLockFree.totalClosedStoragesReclaimed,1718279696231000000,1718279713898000000,0
FilePageCacheLockFree.housekeeperTurnsSkipped,1718279696231000000,1718279713898000000,0
FilePageCacheLockFree.totalBytesWritten,1718279696231000000,1718279713898000000,0
FilePageCacheLockFree.totalPagesWriteMs,1718279696231000000,1718279713898000000,0
DirectByteBufferAllocator.reclaimed,1718279696231000000,1718279713898000000,43
FilePageCache.totalPageDisposalsUs,1718279696231000000,1718279713898000000,4
FilePageCacheLockFree.housekeeperTimeSpentMs,1718279696231000000,1718279713898000000,0
FilePageCache.pageFastCacheHits,1718279696231000000,1718279713898000000,105
DirectByteBufferAllocator.misses,1718279696231000000,1718279713898000000,0
workspaceModel.cachedValueWithParameters.clear.ms,1718279696231000000,1718279713898000000,0
workspaceModel.collect.changes.ms,1718279696231000000,1718279713898000000,0
workspaceModel.check.recursive.update.ms,1718279696231000000,1718279713898000000,0
workspaceModel.pre.handlers.ms,1718279696231000000,1718279713898000000,0
workspaceModel.updates.count,1718279696231000000,1718279713898000000,0
workspaceModel.loading.from.cache.ms,1718279696231000000,1718279713898000000,0
workspaceModel.entityStorageSnapshotImpl.instances.count,1718279696231000000,1718279713898000000,0
workspaceModel.replace.project.model.ms,1718279696231000000,1718279713898000000,0
workspaceModel.cachedValueWithParameters.total.get.ms,1718279696231000000,1718279713898000000,0
workspaceModel.workspaceFileIndexData.getDirectoriesByPackageName.ms,1718279696231000000,1718279713898000000,0
workspaceModel.workspaceFileIndexData.processFileSets.ms,1718279696231000000,1718279713898000000,0
workspaceModel.updates.ms,1718279696231000000,1718279713898000000,0
workspaceModel.workspaceFileIndexData.init.ms,1718279696231000000,1718279713898000000,0
workspaceModel.workspaceFileIndexContributor.registerFileSets.ms,1718279696231000000,1718279713898000000,0
workspaceModel.updates.precise.ms,1718279696231000000,1718279713898000000,0
workspaceModel.cachedValue.clear.ms,1718279696231000000,1718279713898000000,0
workspaceModel.cachedValue.total.get.ms,1718279696231000000,1718279713898000000,0
workspaceModel.workspaceFileIndexData.instances.count,1718279696231000000,1718279713898000000,0
workspaceModel.initializing.ms,1718279696231000000,1718279713898000000,0
workspaceModel.cachedValueWithParameters.calculated.ms,1718279696231000000,1718279713898000000,0
workspaceModel.workspaceFileIndexData.getFileInfo.ms,1718279696231000000,1718279713898000000,1
workspaceModel.workspaceFileIndexData.getPackageName.ms,1718279696231000000,1718279713898000000,0
workspaceModel.full.replace.project.model.ms,1718279696231000000,1718279713898000000,0
workspaceModel.workspaceFileIndexData.onEntitiesChanged.ms,1718279696231000000,1718279713898000000,0
workspaceModel.workspaceFileIndexData.updateDirtyEntities.ms,1718279696231000000,1718279713898000000,0
workspaceModel.cachedValue.from.cache.ms,1718279696231000000,1718279713898000000,0
